CustomerID,Gender,Age,Partner,Dependents,TenureYears,ContractType,PaymentMethod,InternetService,MonthlyCharges,TotalCharges,TechSupport,PaperlessBilling,Churn
CUST00246,Female,54,No,No,2.4,Two Year,Credit Card,Fiber Optic,78.23,2072.01,No,No,Yes
CUST00247,Male,71,No,No,3.6,Month-to-Month,Credit Card,No,37.15,1638.07,No,Yes,No
CUST00248,Male,65,No,Yes,15.0,Two Year,Credit Card,No,20.92,3826.98,Yes,No,No
CUST00249,Male,56,Yes,No,1.7,Month-to-Month,Mailed Check,DSL,37.34,708.85,No,Yes,Yes
CUST00250,Male,45,Yes,Yes,1.7,Month-to-Month,Electronic Check,DSL,49.33,913.94,Yes,No,No
CUST00251,Female,58,Yes,Yes,5.5,Month-to-Month,Bank Transfer,DSL,57.78,3728.75,No,No,Yes
CUST00252,Male,52,No,No,4.9,Month-to-Month,Electronic Check,No,32.71,1912.45,Yes,No,No
CUST00253,Female,64,No,No,3.9,Month-to-Month,Electronic Check,No,31.12,1515.75,No,No,Yes
CUST00254,Male,65,Yes,No,1.9,Month-to-Month,Electronic Check,DSL,53.62,1331.1,No,Yes,No
CUST00255,Male,35,Yes,Yes,1.2,Two Year,Credit Card,Fiber Optic,86.27,1380.08,No,Yes,Yes
CUST00256,Male,31,Yes,No,2.8,Month-to-Month,Bank Transfer,No,52.88,1571.27,Yes,No,No
CUST00257,Male,52,Yes,No,6.3,Month-to-Month,Mailed Check,DSL,57.0,4287.7,Yes,Yes,No
CUST00258,Female,61,No,No,6.5,Month-to-Month,Electronic Check,DSL,51.62,3935.34,No,No,No
CUST00259,Female,58,No,No,0.3,One Year,Electronic Check,DSL,54.16,238.78,No,No,No
CUST00260,Male,24,Yes,No,1.7,One Year,Credit Card,Fiber Optic,83.34,1850.17,No,Yes,Yes
CUST00261,Male,58,No,No,1.9,One Year,Credit Card,No,30.55,666.14,Yes,No,No
CUST00262,Female,30,Yes,Yes,11.4,Month-to-Month,Bank Transfer,No,22.71,3193.73,No,No,No
CUST00263,Male,35,No,No,3.4,Month-to-Month,Mailed Check,DSL,61.39,2393.52,No,No,No
CUST00264,Male,54,Yes,No,1.6,One Year,Mailed Check,DSL,57.37,1162.64,Yes,No,No
CUST00265,Male,30,Yes,No,0.1,Two Year,Credit Card,Fiber Optic,78.69,431.91,Yes,Yes,No
CUST00266,Female,53,Yes,No,2.5,Month-to-Month,Bank Transfer,Fiber Optic,93.16,2965.8,No,No,Yes
CUST00267,Female,48,No,No,0.3,Month-to-Month,Electronic Check,Fiber Optic,69.78,334.17,No,Yes,No
CUST00268,Female,19,No,Yes,5.4,Month-to-Month,Bank Transfer,Fiber Optic,102.22,6589.05,No,No,No
CUST00269,Male,33,No,Yes,4.2,Month-to-Month,Mailed Check,Fiber Optic,100.08,5166.51,No,Yes,No
CUST00270,Male,26,Yes,No,1.9,One Year,Credit Card,DSL,68.8,1492.7,Yes,Yes,No
CUST00271,Female,26,Yes,Yes,1.7,Month-to-Month,Electronic Check,Fiber Optic,81.03,1835.76,No,No,Yes
CUST00272,Female,55,Yes,No,6.8,Month-to-Month,Electronic Check,No,31.93,2558.87,No,Yes,No
CUST00273,Female,28,No,No,1.0,Month-to-Month,Mailed Check,DSL,50.03,575.45,No,No,No
CUST00274,Female,71,Yes,No,0.9,Two Year,Electronic Check,Fiber Optic,88.45,806.73,No,Yes,No
CUST00275,Male,73,No,No,8.4,Two Year,Bank Transfer,DSL,55.15,5520.93,No,Yes,No
CUST00276,Female,39,No,No,5.0,Two Year,Mailed Check,Fiber Optic,81.32,4804.6,No,Yes,No
CUST00277,Male,50,No,No,5.2,Month-to-Month,Mailed Check,Fiber Optic,81.23,4741.33,Yes,Yes,No
CUST00278,Female,53,Yes,Yes,0.7,One Year,Electronic Check,Fiber Optic,85.66,725.26,No,No,Yes
CUST00279,Male,62,Yes,No,0.5,Month-to-Month,Mailed Check,No,53.49,269.15,No,Yes,No
CUST00280,Female,40,Yes,No,0.1,Month-to-Month,Credit Card,Fiber Optic,95.44,0.0,Yes,Yes,No
CUST00281,Female,62,No,No,0.8,Month-to-Month,Bank Transfer,Fiber Optic,85.69,705.27,No,Yes,Yes
CUST00282,Female,62,No,Yes,4.5,One Year,Mailed Check,DSL,53.55,2930.46,Yes,Yes,No
CUST00283,Female,51,Yes,No,0.8,Month-to-Month,Credit Card,Fiber Optic,89.98,544.59,Yes,Yes,No
CUST00284,Male,26,Yes,No,3.9,Two Year,Electronic Check,DSL,50.1,2328.41,No,No,No
CUST00285,Female,41,No,No,0.9,Month-to-Month,Mailed Check,No,28.18,368.85,No,No,No
CUST00286,Male,25,No,No,1.5,Month-to-Month,Credit Card,DSL,39.39,674.91,Yes,No,Yes
CUST00287,Male,24,Yes,No,12.3,Month-to-Month,Electronic Check,DSL,55.73,8388.27,No,No,No
CUST00288,Male,53,No,No,0.8,Month-to-Month,Credit Card,DSL,55.93,657.27,No,No,Yes
CUST00289,Male,35,Yes,Yes,1.4,Month-to-Month,Electronic Check,No,25.65,449.59,Yes,Yes,Yes
CUST00290,Female,20,Yes,No,1.1,Month-to-Month,Bank Transfer,DSL,58.61,770.84,Yes,Yes,No
CUST00291,Male,45,No,No,0.3,Month-to-Month,Mailed Check,DSL,56.0,202.34,No,No,No
CUST00292,Male,23,No,No,2.0,Month-to-Month,Bank Transfer,DSL,50.75,1267.62,No,No,No
CUST00293,Male,61,No,No,1.4,Month-to-Month,Bank Transfer,DSL,61.58,1280.83,No,Yes,No
CUST00294,Female,61,Yes,Yes,3.6,Month-to-Month,Mailed Check,DSL,53.56,2367.56,No,No,No
CUST00295,Female,38,No,Yes,5.1,Month-to-Month,Bank Transfer,Fiber Optic,76.62,4917.24,Yes,No,Yes
CUST00296,Female,45,Yes,No,2.4,Month-to-Month,Bank Transfer,DSL,40.91,1083.36,Yes,No,No
CUST00297,Female,57,Yes,No,0.1,Month-to-Month,Credit Card,Fiber Optic,96.48,11.53,Yes,Yes,Yes
CUST00298,Male,71,No,No,2.9,Two Year,Electronic Check,DSL,56.01,1950.92,No,No,No
CUST00299,Male,71,Yes,No,0.2,Month-to-Month,Bank Transfer,Fiber Optic,85.67,435.8,No,No,Yes
CUST00300,Female,18,No,No,2.9,Month-to-Month,Mailed Check,Fiber Optic,84.65,2642.5,No,Yes,No
CUST00301,Male,53,No,No,3.5,Two Year,Credit Card,DSL,64.74,3110.02,Yes,No,No
CUST00302,Male,38,Yes,No,0.7,Two Year,Electronic Check,Fiber Optic,86.14,723.53,Yes,No,No
CUST00303,Male,60,Yes,No,5.1,Two Year,Bank Transfer,DSL,67.38,4282.67,Yes,Yes,No
CUST00304,Female,52,Yes,No,7.3,One Year,Bank Transfer,DSL,56.17,4918.38,Yes,No,No
CUST00305,Female,30,Yes,No,5.0,Month-to-Month,Mailed Check,Fiber Optic,63.6,3712.38,No,Yes,Yes
CUST00306,Male,74,No,No,1.1,Month-to-Month,Bank Transfer,Fiber Optic,95.14,1581.78,No,No,Yes
CUST00307,Female,66,No,No,2.7,One Year,Mailed Check,Fiber Optic,87.52,2801.88,No,No,No
CUST00308,Female,71,Yes,No,7.4,Two Year,Bank Transfer,DSL,50.94,4450.03,No,Yes,No
CUST00309,Female,71,Yes,No,1.2,One Year,Bank Transfer,DSL,52.95,803.16,Yes,Yes,No
CUST00310,Female,27,No,No,5.1,Two Year,Mailed Check,DSL,52.54,3277.96,Yes,No,No
CUST00311,Female,70,No,Yes,0.0,Month-to-Month,Electronic Check,Fiber Optic,75.07,50.27,Yes,No,Yes
CUST00312,Male,61,Yes,No,0.0,Month-to-Month,Credit Card,Fiber Optic,92.02,76.61,Yes,Yes,Yes
CUST00313,Female,64,Yes,No,4.3,Two Year,Mailed Check,DSL,51.43,2693.11,No,No,No
CUST00314,Male,70,No,No,4.3,One Year,Electronic Check,Fiber Optic,78.05,4220.14,Yes,Yes,No
CUST00315,Male,27,Yes,Yes,4.7,Two Year,Electronic Check,DSL,89.39,5051.76,No,Yes,No
CUST00316,Female,63,Yes,Yes,8.0,One Year,Mailed Check,No,20.78,1967.53,No,No,No
CUST00317,Male,30,No,Yes,0.4,Month-to-Month,Credit Card,DSL,54.3,339.08,Yes,No,No
CUST00318,Male,54,No,No,0.8,Month-to-Month,Mailed Check,Fiber Optic,66.6,311.07,No,No,Yes
CUST00319,Male,55,No,Yes,7.0,Two Year,Bank Transfer,Fiber Optic,95.03,8097.31,No,Yes,No
CUST00320,Female,41,No,No,0.6,One Year,Bank Transfer,No,27.74,283.37,Yes,Yes,No
CUST00321,Female,19,No,Yes,3.4,Month-to-Month,Electronic Check,DSL,61.54,2604.44,No,No,No
CUST00322,Male,39,Yes,Yes,2.3,Month-to-Month,Bank Transfer,Fiber Optic,77.45,1891.62,Yes,Yes,No
CUST00323,Female,34,Yes,Yes,0.3,Month-to-Month,Credit Card,DSL,42.07,272.85,No,Yes,No
CUST00324,Female,53,Yes,Yes,1.0,Month-to-Month,Mailed Check,No,24.03,261.84,Yes,No,No
CUST00325,Female,31,Yes,No,2.2,One Year,Credit Card,No,40.76,1092.42,No,No,No
CUST00326,Female,27,No,No,5.7,Month-to-Month,Electronic Check,DSL,59.62,4231.71,No,Yes,No
CUST00327,Male,52,No,No,3.7,Month-to-Month,Bank Transfer,Fiber Optic,72.07,3110.78,No,Yes,Yes
CUST00328,Male,42,No,Yes,2.9,Two Year,Bank Transfer,Fiber Optic,65.64,2302.63,Yes,No,No
CUST00329,Female,20,No,Yes,2.1,Month-to-Month,Mailed Check,DSL,52.43,1184.48,Yes,No,No
CUST00330,Female,64,Yes,No,1.1,Two Year,Credit Card,DSL,63.74,817.61,No,Yes,No
CUST00331,Male,55,Yes,No,0.4,Month-to-Month,Credit Card,No,23.93,59.03,Yes,No,No
CUST00332,Male,34,No,Yes,1.6,Two Year,Mailed Check,Fiber Optic,93.61,1887.81,No,Yes,Yes
CUST00333,Female,29,No,No,0.1,Month-to-Month,Bank Transfer,DSL,56.02,0.0,No,No,Yes
CUST00334,Male,71,No,No,0.7,Month-to-Month,Electronic Check,DSL,69.02,567.41,No,Yes,Yes
CUST00335,Female,69,No,Yes,1.7,Two Year,Electronic Check,DSL,49.57,955.01,No,No,No
CUST00336,Female,41,No,No,1.6,One Year,Mailed Check,Fiber Optic,84.52,1501.79,No,Yes,No
CUST00337,Male,46,No,Yes,0.1,Month-to-Month,Mailed Check,DSL,49.76,169.27,No,Yes,Yes
CUST00338,Male,60,Yes,No,2.7,Two Year,Mailed Check,Fiber Optic,92.88,2809.88,No,No,No
CUST00339,Female,42,No,Yes,2.4,Month-to-Month,Credit Card,DSL,59.73,1655.28,Yes,Yes,No
CUST00340,Female,53,No,No,0.2,Two Year,Bank Transfer,DSL,41.41,115.29,No,No,Yes
CUST00341,Male,43,Yes,Yes,8.6,Month-to-Month,Bank Transfer,DSL,60.54,6325.25,No,Yes,No
CUST00342,Female,55,No,No,0.3,Month-to-Month,Mailed Check,No,18.09,0.0,No,Yes,No
CUST00343,Male,18,Yes,Yes,5.8,Month-to-Month,Electronic Check,DSL,47.71,3303.6,No,Yes,No
CUST00344,Female,37,No,No,0.0,Month-to-Month,Credit Card,Fiber Optic,90.97,137.66,Yes,Yes,Yes
CUST00345,Male,72,Yes,No,6.4,Month-to-Month,Mailed Check,DSL,44.96,3602.88,No,Yes,No
CUST00346,Male,45,No,No,0.1,Month-to-Month,Credit Card,Fiber Optic,82.03,103.66,No,No,Yes
CUST00347,Male,33,Yes,No,4.3,Month-to-Month,Mailed Check,DSL,61.08,2980.39,Yes,No,No
CUST00348,Female,64,No,No,1.3,Month-to-Month,Credit Card,Fiber Optic,88.32,1375.55,Yes,No,Yes
CUST00349,Female,34,Yes,No,4.0,Month-to-Month,Electronic Check,No,32.85,1545.34,Yes,Yes,Yes
CUST00350,Male,57,Yes,Yes,1.5,Two Year,Electronic Check,DSL,61.33,1145.74,No,Yes,No
CUST00351,Female,45,No,No,0.2,One Year,Electronic Check,DSL,65.46,398.07,No,Yes,Yes
CUST00352,Male,29,No,Yes,4.4,One Year,Electronic Check,Fiber Optic,75.08,3787.97,No,No,Yes
CUST00353,Male,44,Yes,No,0.2,Two Year,Bank Transfer,DSL,57.67,264.91,No,Yes,No
CUST00354,Female,71,Yes,Yes,7.7,One Year,Bank Transfer,Fiber Optic,92.72,8734.44,No,Yes,No
CUST00355,Female,70,No,No,0.2,Two Year,Credit Card,DSL,61.14,226.77,No,Yes,No
CUST00356,Male,59,No,No,2.0,Month-to-Month,Mailed Check,Fiber Optic,83.73,2053.25,Yes,Yes,Yes
CUST00357,Female,64,No,No,3.9,Month-to-Month,Bank Transfer,Fiber Optic,83.26,4242.19,Yes,Yes,No
CUST00358,Female,47,Yes,No,1.5,Month-to-Month,Mailed Check,DSL,61.59,1267.65,No,Yes,No
CUST00359,Male,58,No,Yes,0.7,Month-to-Month,Credit Card,Fiber Optic,86.71,627.12,Yes,Yes,Yes
CUST00360,Male,51,Yes,No,4.3,Two Year,Mailed Check,Fiber Optic,93.75,4846.87,Yes,Yes,No
CUST00361,Female,54,Yes,Yes,4.6,One Year,Electronic Check,DSL,55.88,2963.24,Yes,No,No
CUST00362,Male,23,No,No,7.7,Month-to-Month,Electronic Check,Fiber Optic,82.01,7805.46,Yes,No,No
CUST00363,Male,24,No,No,1.4,One Year,Bank Transfer,Fiber Optic,70.89,1197.68,No,No,Yes
CUST00364,Female,49,No,No,2.1,Month-to-Month,Credit Card,DSL,53.16,1134.93,No,Yes,No
CUST00365,Male,49,Yes,Yes,1.4,Month-to-Month,Bank Transfer,No,20.15,239.52,No,Yes,Yes
CUST00366,Male,70,Yes,Yes,0.9,One Year,Bank Transfer,Fiber Optic,70.36,681.38,No,No,No
CUST00367,Female,42,Yes,Yes,4.2,Two Year,Bank Transfer,DSL,48.08,2342.01,No,Yes,No
CUST00368,Female,50,No,Yes,1.2,Two Year,Credit Card,No,35.62,481.42,No,Yes,No
CUST00369,Male,72,Yes,Yes,1.7,One Year,Electronic Check,DSL,53.07,1060.57,Yes,No,No
CUST00370,Male,24,Yes,No,1.6,Month-to-Month,Electronic Check,Fiber Optic,86.43,1883.44,No,No,Yes
CUST00371,Female,69,Yes,Yes,3.7,Month-to-Month,Bank Transfer,DSL,60.39,2853.34,Yes,No,No
CUST00372,Female,74,No,No,7.5,Month-to-Month,Mailed Check,Fiber Optic,84.71,8002.53,No,No,Yes
CUST00373,Female,29,Yes,No,3.3,One Year,Electronic Check,Fiber Optic,79.5,3419.65,No,No,No
CUST00374,Female,33,No,No,1.9,Month-to-Month,Electronic Check,Fiber Optic,81.43,1959.16,Yes,No,Yes
CUST00375,Male,33,Yes,No,4.5,Month-to-Month,Credit Card,DSL,61.18,3132.18,No,Yes,No
CUST00376,Female,60,No,No,3.1,Two Year,Electronic Check,DSL,54.79,2126.09,Yes,No,Yes
CUST00377,Female,70,Yes,No,0.2,Two Year,Electronic Check,Fiber Optic,64.65,0.0,Yes,No,Yes
CUST00378,Male,53,No,Yes,0.3,One Year,Bank Transfer,DSL,52.17,222.44,No,Yes,Yes
CUST00379,Female,30,No,No,0.1,Month-to-Month,Bank Transfer,DSL,59.25,0.0,No,Yes,Yes
CUST00380,Male,24,Yes,No,1.8,Month-to-Month,Credit Card,Fiber Optic,86.46,2203.48,No,Yes,No
CUST00381,Female,53,No,No,5.2,Month-to-Month,Credit Card,No,21.84,1379.32,No,No,No
CUST00382,Female,64,Yes,No,1.1,One Year,Mailed Check,DSL,49.03,627.01,Yes,No,No
CUST00383,Female,68,No,No,1.5,Month-to-Month,Electronic Check,DSL,39.41,673.83,Yes,Yes,No
CUST00384,Male,26,No,No,7.2,Two Year,Bank Transfer,No,34.39,2969.3,No,Yes,No
CUST00385,Male,49,Yes,Yes,5.4,Two Year,Bank Transfer,No,34.97,2215.48,No,No,No
CUST00386,Female,28,Yes,No,3.3,Month-to-Month,Electronic Check,Fiber Optic,83.93,3268.66,No,No,Yes
CUST00387,Male,25,Yes,No,0.9,Month-to-Month,Credit Card,DSL,52.2,354.51,Yes,Yes,No
CUST00388,Male,50,Yes,Yes,0.4,One Year,Bank Transfer,Fiber Optic,76.35,225.86,No,Yes,No
CUST00389,Male,40,Yes,Yes,0.0,Two Year,Credit Card,Fiber Optic,87.66,0.0,No,Yes,Yes
CUST00390,Male,42,Yes,Yes,0.3,Two Year,Bank Transfer,DSL,41.86,194.32,No,Yes,No
CUST00391,Male,73,Yes,No,1.0,Month-to-Month,Bank Transfer,Fiber Optic,91.21,1100.68,No,No,Yes
CUST00392,Male,25,No,Yes,2.4,Month-to-Month,Mailed Check,Fiber Optic,89.63,2736.8,No,Yes,Yes
CUST00393,Female,62,Yes,No,0.2,One Year,Bank Transfer,Fiber Optic,94.35,147.01,Yes,Yes,Yes
CUST00394,Female,39,Yes,No,0.4,One Year,Electronic Check,Fiber Optic,85.4,429.25,No,No,No
CUST00395,Male,21,No,No,0.6,Month-to-Month,Electronic Check,Fiber Optic,80.84,253.29,Yes,Yes,No
CUST00396,Female,57,Yes,No,3.0,Month-to-Month,Electronic Check,Fiber Optic,88.46,3345.62,No,No,Yes
CUST00397,Female,20,Yes,No,2.9,One Year,Credit Card,Fiber Optic,91.25,3406.56,No,Yes,No
CUST00398,Female,46,Yes,No,2.4,Month-to-Month,Bank Transfer,DSL,45.74,1376.81,No,Yes,No
CUST00399,Female,58,No,Yes,0.9,Two Year,Credit Card,Fiber Optic,84.45,763.3,Yes,Yes,Yes
CUST00400,Male,46,No,No,1.4,Month-to-Month,Mailed Check,Fiber Optic,87.12,1560.18,Yes,Yes,Yes
CUST00401,Female,51,Yes,No,0.3,One Year,Bank Transfer,No,33.85,133.74,No,Yes,No
CUST00402,Female,51,No,No,0.8,One Year,Electronic Check,Fiber Optic,82.18,466.74,Yes,Yes,Yes
CUST00403,Male,45,No,No,6.8,Month-to-Month,Mailed Check,DSL,60.05,5048.99,No,No,No
CUST00404,Male,30,No,Yes,11.7,One Year,Mailed Check,No,22.32,3085.87,Yes,Yes,No
CUST00405,Female,32,No,No,3.1,One Year,Bank Transfer,Fiber Optic,101.14,3878.91,No,Yes,Yes
CUST00406,Female,40,No,Yes,7.5,Two Year,Electronic Check,No,25.0,2251.87,Yes,No,No
CUST00407,Female,61,Yes,No,3.1,Month-to-Month,Credit Card,DSL,58.26,2324.38,No,Yes,No
CUST00408,Female,43,Yes,No,0.1,One Year,Bank Transfer,DSL,50.58,0.0,No,No,No
CUST00409,Female,21,Yes,No,15.0,One Year,Electronic Check,DSL,55.78,9984.69,No,Yes,No
CUST00410,Female,43,No,Yes,0.3,Month-to-Month,Mailed Check,No,21.37,106.37,Yes,Yes,No
CUST00411,Male,57,No,No,3.4,Two Year,Bank Transfer,No,38.6,1528.94,No,Yes,No
CUST00412,Female,26,No,No,0.9,Month-to-Month,Mailed Check,Fiber Optic,78.46,1070.71,No,Yes,Yes
CUST00413,Female,72,No,Yes,1.5,Month-to-Month,Electronic Check,DSL,55.65,917.47,Yes,No,No
CUST00414,Male,22,Yes,No,3.1,Month-to-Month,Credit Card,DSL,54.49,2091.1,No,Yes,No
CUST00415,Male,73,No,No,1.7,Month-to-Month,Credit Card,Fiber Optic,79.39,1618.84,No,No,Yes
CUST00416,Male,49,No,No,0.9,Two Year,Mailed Check,Fiber Optic,64.64,613.13,Yes,No,No
CUST00417,Male,37,No,No,1.2,One Year,Mailed Check,Fiber Optic,93.48,1592.35,No,Yes,Yes
CUST00418,Female,67,No,No,1.3,Month-to-Month,Mailed Check,DSL,56.16,757.76,No,No,Yes
CUST00419,Female,28,No,No,9.6,Two Year,Bank Transfer,Fiber Optic,71.08,8263.68,Yes,Yes,No
CUST00420,Female,32,Yes,No,4.8,Month-to-Month,Electronic Check,DSL,39.69,2088.13,Yes,No,Yes
CUST00421,Female,49,No,No,1.8,One Year,Mailed Check,Fiber Optic,82.42,1833.57,No,No,No
CUST00422,Female,45,Yes,No,0.7,Month-to-Month,Mailed Check,Fiber Optic,84.34,914.63,No,Yes,No
CUST00423,Female,39,No,Yes,5.0,Month-to-Month,Mailed Check,No,28.28,1688.4,No,Yes,No
CUST00424,Male,58,No,Yes,0.5,Month-to-Month,Credit Card,Fiber Optic,96.55,620.3,No,Yes,Yes
CUST00425,Female,34,Yes,Yes,0.7,One Year,Mailed Check,Fiber Optic,71.64,846.25,Yes,Yes,No
CUST00426,Male,43,No,No,1.4,Month-to-Month,Electronic Check,DSL,56.7,1072.44,Yes,Yes,Yes
CUST00427,Male,61,Yes,No,6.4,Month-to-Month,Credit Card,No,35.17,2544.13,No,No,No
CUST00428,Female,24,Yes,No,0.4,Month-to-Month,Electronic Check,DSL,60.0,222.65,No,Yes,Yes
CUST00429,Male,59,Yes,Yes,0.4,Month-to-Month,Credit Card,DSL,62.15,262.69,Yes,Yes,No
CUST00430,Female,74,No,No,2.0,Two Year,Credit Card,No,30.94,761.77,No,Yes,No
CUST00431,Male,43,No,No,1.0,Month-to-Month,Bank Transfer,Fiber Optic,86.97,1032.53,No,Yes,No
CUST00432,Female,42,No,No,2.5,Two Year,Credit Card,Fiber Optic,82.36,2384.58,No,Yes,No
CUST00433,Male,27,Yes,No,1.8,Month-to-Month,Credit Card,DSL,42.92,876.56,Yes,Yes,No
CUST00434,Female,62,No,No,1.7,One Year,Electronic Check,No,32.63,571.74,Yes,Yes,No
CUST00435,Female,36,No,Yes,0.4,Month-to-Month,Electronic Check,DSL,51.78,144.06,No,Yes,Yes
CUST00436,Female,28,Yes,Yes,0.5,Two Year,Mailed Check,DSL,49.05,376.75,No,No,No
CUST00437,Female,30,Yes,Yes,5.2,Month-to-Month,Bank Transfer,DSL,57.98,3496.4,Yes,No,No
CUST00438,Female,70,Yes,No,6.5,One Year,Credit Card,DSL,58.69,4483.78,No,Yes,No
CUST00439,Male,25,No,No,0.8,Two Year,Bank Transfer,No,24.35,162.78,Yes,No,No
CUST00440,Male,57,No,No,0.4,Two Year,Mailed Check,Fiber Optic,87.0,484.44,Yes,Yes,No
CUST00441,Male,21,No,No,0.2,Month-to-Month,Bank Transfer,Fiber Optic,84.35,364.41,Yes,No,No
CUST00442,Female,64,Yes,No,2.8,Two Year,Credit Card,No,31.52,1132.35,Yes,Yes,No
CUST00443,Male,48,No,Yes,3.8,One Year,Electronic Check,DSL,65.03,2914.67,No,No,No
CUST00444,Female,45,Yes,Yes,1.4,Month-to-Month,Bank Transfer,DSL,58.54,975.91,No,No,Yes
CUST00445,Female,28,Yes,No,3.4,Month-to-Month,Credit Card,Fiber Optic,87.94,3592.83,Yes,No,No
CUST00446,Male,60,No,No,3.7,Month-to-Month,Mailed Check,Fiber Optic,77.92,3394.35,No,No,No
CUST00447,Male,18,Yes,No,8.2,Month-to-Month,Credit Card,Fiber Optic,79.05,7830.19,No,No,No
CUST00448,Female,66,No,No,0.2,One Year,Bank Transfer,DSL,58.85,274.42,Yes,Yes,No
CUST00449,Male,64,Yes,Yes,0.6,One Year,Credit Card,Fiber Optic,72.3,664.53,No,No,No
CUST00450,Female,69,No,No,0.2,Month-to-Month,Credit Card,DSL,52.15,107.67,No,Yes,Yes
CUST00451,Female,55,Yes,No,6.1,Two Year,Bank Transfer,DSL,48.89,3526.76,No,Yes,No
CUST00452,Female,41,No,Yes,4.7,Month-to-Month,Bank Transfer,DSL,53.86,2913.71,No,Yes,No
CUST00453,Female,71,Yes,No,2.6,Two Year,Mailed Check,DSL,53.27,1477.08,Yes,No,No
CUST00454,Female,74,Yes,No,0.3,Two Year,Credit Card,Fiber Optic,86.04,403.48,Yes,Yes,No
CUST00455,Male,64,No,Yes,1.0,Two Year,Electronic Check,DSL,58.72,704.56,No,No,No
CUST00456,Male,48,Yes,Yes,1.1,Two Year,Bank Transfer,No,37.73,498.71,No,No,No
CUST00457,Female,58,No,No,2.5,Month-to-Month,Credit Card,No,38.33,1337.57,Yes,Yes,No
CUST00458,Female,63,No,No,0.9,Month-to-Month,Electronic Check,Fiber Optic,83.1,1161.33,Yes,Yes,No
CUST00459,Male,67,Yes,No,0.2,Month-to-Month,Electronic Check,No,25.27,62.83,No,No,No
CUST00460,Male,43,Yes,No,3.9,Month-to-Month,Credit Card,No,23.7,1118.95,No,No,Yes
CUST00461,Female,66,No,No,1.1,One Year,Credit Card,Fiber Optic,82.42,905.12,Yes,Yes,Yes
CUST00462,Male,67,No,Yes,1.8,Month-to-Month,Credit Card,Fiber Optic,77.1,1764.85,Yes,Yes,Yes
CUST00463,Female,22,No,No,0.4,Two Year,Electronic Check,No,33.76,177.5,No,Yes,No
CUST00464,Male,37,No,No,4.9,Two Year,Credit Card,Fiber Optic,93.19,5314.94,No,Yes,No
CUST00465,Female,69,No,No,2.5,Month-to-Month,Bank Transfer,DSL,42.8,1305.46,No,Yes,Yes
CUST00466,Male,58,Yes,No,7.0,Month-to-Month,Electronic Check,Fiber Optic,85.08,7323.72,Yes,No,No
CUST00467,Female,28,No,No,2.1,Month-to-Month,Bank Transfer,DSL,67.45,1978.6,No,No,Yes
CUST00468,Male,73,No,Yes,8.5,Two Year,Bank Transfer,DSL,43.15,4270.47,No,No,No
CUST00469,Male,71,Yes,No,6.7,One Year,Credit Card,DSL,66.82,5219.21,No,Yes,No
CUST00470,Female,50,Yes,No,2.6,Month-to-Month,Bank Transfer,DSL,48.12,1491.79,No,Yes,No
CUST00471,Male,67,Yes,Yes,8.1,Month-to-Month,Credit Card,DSL,50.14,4896.95,No,No,No
CUST00472,Female,55,Yes,No,1.2,Month-to-Month,Electronic Check,No,34.94,620.62,Yes,No,No
CUST00473,Male,44,No,Yes,1.4,Two Year,Bank Transfer,DSL,59.06,1137.32,Yes,Yes,No
CUST00474,Female,51,Yes,No,0.1,Month-to-Month,Credit Card,DSL,54.16,0.0,Yes,No,No
CUST00475,Male,32,Yes,No,2.7,Month-to-Month,Mailed Check,DSL,48.89,1542.77,Yes,No,No
CUST00476,Female,49,Yes,Yes,3.8,Two Year,Credit Card,Fiber Optic,75.05,3194.26,No,No,Yes
CUST00477,Male,38,No,No,4.5,Two Year,Mailed Check,No,29.39,1510.18,No,Yes,No
CUST00478,Female,63,No,No,0.5,Two Year,Credit Card,DSL,53.3,382.03,No,No,No
CUST00479,Male,22,Yes,No,1.8,Month-to-Month,Mailed Check,DSL,48.66,1064.73,No,Yes,Yes
CUST00480,Female,23,Yes,Yes,0.6,One Year,Bank Transfer,Fiber Optic,82.96,872.66,No,No,No
CUST00481,Female,55,No,Yes,3.3,One Year,Mailed Check,Fiber Optic,87.01,3200.5,Yes,Yes,No
CUST00482,Female,39,No,No,0.5,Month-to-Month,Bank Transfer,DSL,63.56,378.13,No,Yes,Yes
CUST00483,Male,35,Yes,Yes,7.0,One Year,Bank Transfer,DSL,56.56,4689.91,No,Yes,Yes
CUST00484,Female,31,Yes,No,0.8,Month-to-Month,Credit Card,Fiber Optic,83.6,1065.62,Yes,Yes,Yes
CUST00485,Male,27,Yes,No,1.0,Month-to-Month,Bank Transfer,DSL,48.41,494.01,No,No,No
CUST00486,Female,63,Yes,No,5.7,Two Year,Electronic Check,No,24.04,1655.03,No,Yes,No
CUST00487,Male,30,No,No,1.8,Month-to-Month,Mailed Check,DSL,56.73,1067.55,No,No,No
CUST00488,Female,48,No,No,0.1,Two Year,Credit Card,DSL,57.17,234.12,No,Yes,No
CUST00489,Male,47,No,No,2.0,Month-to-Month,Bank Transfer,No,28.22,781.02,No,Yes,No
CUST00490,Male,20,No,No,0.3,Month-to-Month,Mailed Check,No,37.24,82.13,Yes,No,No
CUST00491,Female,47,Yes,No,12.7,One Year,Mailed Check,DSL,55.47,8363.06,No,Yes,No
CUST00492,Male,23,No,No,2.7,One Year,Electronic Check,No,26.11,859.7,No,No,No
